source,source_record_id,source_url,name,leadership,religion,nation_line_raw,regent_raw,foundation_raw,address_raw,city,state,postcode,photo_urls
mapeando_axe_2010,1843,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Vodum Oyá,Wellinton Santos da Silva,Candomblé,Jêje,"Oiá, Mestra Ritinha",1989,"Rua Teolândia, 641-A, Brejo da Guabiraba",Recife,PE,52191-400,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/838_1.jpg
mapeando_axe_2010,1842,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Vodum Oyá Alabá,Clóvis Ferreira Figueiroa,Candomblé,Jejê,Mestra Maria do Acais,1999,"4ª Travessa da Rua dos Músicos, 140, Olaria",Moreno,PE,54800-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5265_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5265_2.jpg
mapeando_axe_2010,1841,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Vodum Oyá Bamborê,Airan Marques Calado,Candomblé,Nagô,Oiá,1985,"Rua Trinta e Dois, 149, Muribara",São Lourenço da Mata,PE,54720-035,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4510_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4510_2.jpg
mapeando_axe_2010,1840,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Vodum Oya Tope,Ubiraci Rodrigues da Silva,Candomblé,Ketu,Malunguinho,1992,"Rua Evaristo Carneiro Leão, 131 A, Imbiribeira",Recife,PE,51030-720,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5072_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5072_2.jpg
mapeando_axe_2010,1839,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Vodum Xangô Aganju Ipá,Ubiraci Valdemar de Oliveira,Candomblé,Jêje,Xangô,1988,"Rua Desembargardor Agambemom Duarte Lima, 268, VIla Liberdade/ Cohab",Moreno,PE,54800-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4697_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4697_2.jpg
mapeando_axe_2010,1838,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Vonduce Xangô Airá Olósa,Ricardo da Silva,Candomblé,"Jêje Mahin, Nagô",Mestre Malunguinho,2002,"Rua Água Preta, 9 Loteamento Bonfim, Cruz de Rebolças",Igarassu,PE,53630-788,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4755_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4755_2.jpg
mapeando_axe_2010,1837,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilé Axé Xambá Oxum Gafundê,Marinalva Niris de Souza,Candomblé,Xambá,Caboclo Pena Branca,1960,"Rua João Paulo II, 11, Mirueira",Paulista,PE,53405-190,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2756_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2756_2.jpg
mapeando_axe_2010,1836,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Afonjá,Gilvan Tonório dos Santos Glibson,Vodum,"Vodum, Nagô",Bamboxê Obitico,1993,"Parque Arnaldo de Holanda Cavalcante, Nº26, Sitio Tomáz - Gaibu",Cabo de Santo Agostinho,PE,54500-992,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3134_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3134_2.jpg
mapeando_axe_2010,1835,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Aganju,Antônia Ferreira,Candomblé,Nagô,Xangô,1980,"Rua Teolândia, 874, Nova Descoberta",Recife,PE,52191-400,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/464_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/464_2.jpg
mapeando_axe_2010,1834,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Aganju,Iracema Maria dos Santos,Nagô,Umbanda / Linha Branca,Cacilda,2003,"Rua Brasilândia, 02, Joana Bezerra",Recife,PE,50080-510,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/605_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/605_2.jpg
mapeando_axe_2010,1833,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Aganju,José Carlos do Amaral,Candomblé,Nagô,Mestre Boiadeiro,2002,"Rua Quipapá, 81, Alto da Mina",Olinda,PE,53320-180,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1580_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1580_2.jpg
mapeando_axe_2010,1832,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Aganjú,Cézar Batista Soares,Candomblé,Nagô,Xangô,1965,"Rua Correntinas, 11, Morro da Conceição",Recife,PE,52280-340,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2042_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2042_2.jpg
mapeando_axe_2010,1831,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Aganjú,Djair Miguel de Santana,Candomblé,Nagô,Xangô,2000,"Rua da Mata,13 - Casa A, Córrego do Abacaxi",Olinda,PE,53210-670,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5001_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5001_2.jpg
mapeando_axe_2010,1830,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Aganju Ayra,José Amaro Santos da Silva,Candomblé,Nagô,Xangô,2003,"Rua Lopogarro, 280, Engenho do Meio",Recife,PE,50730-270,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4023_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4023_2.jpg
mapeando_axe_2010,1829,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axê Xangô Aganju Ayrá Panan Panaou,Henrique Barbosa da Silva,Nagô,"Ketu, Jêje, Xambá, Jurema, Umbanda / Linha Branca, Nagô","Oxum, Manoel Quebra Pedra",1989,"Rua Setenta, 45, Jardim Paulista Baixo",Paulista,PE,53409-010,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1045_1.jpg
mapeando_axe_2010,1828,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Agodô,Itamar Francisco Carneiro,Candomblé,Alaketu,Xangô,1965,"Rua Redenção,151 B, Santa Mônica",Camaragibe,PE,54767-240,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1174_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1174_2.jpg
mapeando_axe_2010,1827,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Agodô,Roberto Paixão da Silva,Candomblé,Jêje Mahin,Xangô,2005,"Rua Flor de Lins, Qd 10. Lt 16, Engenho Maranguape",Paulista,PE,53437-530,
mapeando_axe_2010,1826,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Agodô,José Neri dos Santos Filho,Umbanda,"Candomblé, Nagô",Mestre Zé Bebinho,1972,"Rua Nossa Senhora do Desterro, 146, Jardim Jordão",Jaboatão dos Guararapes,PE,54320-410,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2666_1.jpg
mapeando_axe_2010,1825,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Airá,Amaury Oliveira dos Santos Junior,Candomblé,Ketu,Xangô,2004,"Rua Oriente, 629, Piedade",Jaboatão dos Guararapes,PE,54420-275,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3229_1.jpg
mapeando_axe_2010,1824,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Airá Bomim,Josimário de Oliveira,Candomblé,"Nagô, Xambá","Xangô Airá Bomim, Nanã Sadatá",1958,"Rua José Amaral, 27 - Alto do Pascoal, Água Fria",Recife,PE,52211-171,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1480_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1480_2.jpg
mapeando_axe_2010,1823,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Alafin,Cézar Cristiano dos Santos,Jurema,Nagô,Mestre Gavião Preto da Mata,2005,"2ª Travessa da Rua do Condor, 53, Peixinhos",Olinda,PE,53220-381,
mapeando_axe_2010,1822,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Ayrá Intilé,Leonidius Silva Sobral de Melo,Candomblé,"Umbanda, Nagô",Mestre Pilão Deitado,1993,"Rua Expedicionário Valdemar Adolino , 69, Linha do Tiro",Recife,PE,52131-390,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1383_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1383_2.jpg
mapeando_axe_2010,1821,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Badê,Evânia Correia Costa,Candomblé,"Jêje, Jurema, Nagô Egbá",Xangô Badê,1980,"Rua da Conceição, 75, Águas Compridas",Olinda,PE,53160-060,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4569_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4569_2.jpg
mapeando_axe_2010,1820,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Baru,Ocineide Maria Rodrigues,"Candomblé, Umbanda",Ketu,Xangô,2006,"Rua Benedito Claudino da Silva, 56, Pacheco",Recife,PE,54280-634,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4398_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4398_2.jpg
mapeando_axe_2010,1819,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Baru Omiraxé,Luzinete Aurora Santiago,Candomblé,Jêje,Xangô,1990,"Rua Jaime Ramiro Costa,13, Boa VIagem",Recife,PE,51030-760,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/481_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/481_2.jpg
mapeando_axe_2010,1818,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Berí,Janduir Manoel da Silva,Candomblé,Ketu,"Xangô, Oxum, Oiá, Mestra Ritinha, Caboclo Sete Flechas, Malunguinho",2000,"Rua Polônia, 1313, Loteamento Conceição I",Paulista,PE,53431-080,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2856_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2856_2.jpg
mapeando_axe_2010,1817,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô e Oxum,José Roberto da Silva Tolosa,"Candomblé, Tambor de Mina",Mina,"Zé Raimundo, Mariana, Guajajara",1980,"Avenida Gentil Bittencourt, 3066, São Brás",Belém,PA,66063-022,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/784_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/784_2.jpg
mapeando_axe_2010,1816,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ile Axé Xangô Ibeji,Sérgio Luiz Pires da Silva,"Umbanda, Batuque, Quimbanda",Cabinda,Xangô Ibeji,1994,"Rua Dante Gabriel, 73, Morada do Vale I",Gravataí,RS,94085-020,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2144_2.jpg
mapeando_axe_2010,1815,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ile Axe Xangô Obá Cosou,Nidja da Conceição Chagas de Andrade,Candomblé,Nagô,Xangô,1990,"Rua Botoporam, 43, Jardim Jordão - Prazeres",Jaboatão dos Guararapes,PE,,
mapeando_axe_2010,1814,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Obá Olujá,Edvaldo Pereira Gomes,Candomblé,Xambá,Xangô,1969,"Rua Egas Muniz, 191, Alto do Pascoal - Água Fria",Recife,PE,52111-560,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/600_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/600_2.jpg
mapeando_axe_2010,1813,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Ogodô,Maria Zuleide Nascimento Florentino,Nagô,"Jurema, Nagô",Xangô Ogodô,2000,"Rua Nova Esperança, 332, Peixinhos",Olinda,PE,53220-401,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1533_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1533_2.jpg
mapeando_axe_2010,1812,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Xangô Taidê Sobô,José Alexandre Souza,Candomblé,Jêje,Maria Padilha,1990,"Rua Frei Miguelinho, 25 - Alto dos Tanques, Santo Aleixo",Jaboatão dos Guararapes,PE,54120-190,
mapeando_axe_2010,1811,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Ya Kalajulcy,Maria do Socorro Oliveira de Lima,Candomblé,Ketu,Yemanjá,2005,"Conjuto Cidade Nova II We 15b - Passagem Gusmão, 10, Coqueiro",Ananindeua,PA,67130-570,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2988_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2988_2.jpg
mapeando_axe_2010,1810,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Ya Lebara,Márcio Soares,Candomblé,Nagô Ebá,Lebara,2000,"Avenida Professor José dos Santos, 108 A, Campo Grande",Recife,PE,52041-740,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/555_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/555_2.jpg
mapeando_axe_2010,1809,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ile Axé Yá Obá Agadê,Nalberto Ferreira da Silva,"Candomblé, Umbanda","Jurema, Nagô",Iansã,1987,"Rua Edson Filho 293, Coqueiral",Recife,PE,50791-150,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4532_1.jpg
mapeando_axe_2010,1808,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Ya Omo Edjá Sagbá,Maria das Neves Gomes de Souza,Candomblé,Outra,Iemanjá,2008,"Rua Terezópolis, 161 - Sapucaia de Dentro, Aguazinha",Olinda,PE,53280-250,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4940_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4940_2.jpg
mapeando_axe_2010,1807,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Yabá Iamim Ojú Omim,Luiz Henrique Farias da Silva,Candomblé,"Ketu, Jurema, Nagô",Oxum,2009,"Rua Sessenta e Dois, 5, Parque Capibaribe",São Lourenço da Mata,PE,54720-325,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4525_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4525_2.jpg
mapeando_axe_2010,1806,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Yamin Acunlé Acoloyá,Valdir Belo da Silva,Candomblé,Nagô,"Oxum, Iansã, Exu, Pomba Gira",2009,"Rua Equador, 298, Nossa Senhora da Conceição",Paulista,PE,53429-630,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1100_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1100_2.jpg
mapeando_axe_2010,1805,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Yansã Ereguedê,Aldeir Nascimento de Santana,Candomblé,Nagô,"Maria Padilha, Mestra Luziara, Mestre José de Arruda",1995,"Rua Noruega, 18, Pau Amarelo",Paulista,PE,53433-190,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1108_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1108_2.jpg
mapeando_axe_2010,1804,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Ydam Talesú,Maria José Meguy Pereira,Candomblé,Ketu,Oxumaré,1996,"Alameda Secundária 14, 20 - Conjunto Maguary, Coqueiro",Belém,PA,66823-103,
mapeando_axe_2010,1803,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Yemanjá Ogunté,Vera Lúcia Camelo Gomes,Candomblé,Ketu,Mestra Luziara Maria da Conceição,1984,"Rua Dr. João José Santiago, 78, Jardim Fragoso",Olinda,PE,53240-670,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2927_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2927_2.jpg
mapeando_axe_2010,1802,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Yemanjá Ollomi e Oxalá Orumilaia,Adelaide Salete da Luz,"Umbanda, Batuque, Quimbanda",Jêje-Ijexá,"Caboclo, Ogum Beira Mar, Preto Velho Pai José",1994,"Avenida Belize, 21 - Acesso C 2, Restinga Velha",Porto Alegre,RS,91790-080,
mapeando_axe_2010,1801,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Yemanjá Olomin Gussin,Valdemi Marques de Oliveira,Candomblé,"Angola, Ketu","Oxossi, Iansã, Mestra Paulina, Mestre Besouro",1992,"Rua Vale do Jaguaribe, 26, Ur 07 - Várzea",Recife,PE,50690-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3227_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3227_2.jpg
mapeando_axe_2010,1800,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Yemanjá Ossi,Olimpio Francisco da Silva Filho,Candomblé,Nagô,Iemanjá,1960,"Rua Salvador de Sá, 220, Rosarinho",Recife,PE,52041-300,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1386_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1386_2.jpg
mapeando_axe_2010,1799,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Yemanjá Sabá,Marluce Fernandes,Nagô,Nagô,Iemanjá Sabá,1984,"Rua Frei Luiz de Souza, 266, Ibura",Recife,PE,50050-302,
mapeando_axe_2010,1798,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Yemanjá Sabá,Edson Ferreira da Silva,Umbanda,Jêje Ebá,"Iemanjá, Xangô, Oxum, Oxalá, Caboblo Sete Flechas, Seu Zé das Encruza, Mestra Paulina",1991,"Rua do Entroncamento, 114, Arthur Lundgren I",Paulista,PE,53416-800,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2232_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2232_2.jpg
mapeando_axe_2010,1797,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Yemanjá Sesu,Diego César Ferreira da Silva,"Candomblé, Jurema",Nagô,Iansã,2008,"Rua do Amanhecer, 649 (Ladeira do Giz), Águas Compridas",Olinda,PE,53190-010,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3691_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3691_2.jpg
mapeando_axe_2010,1796,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Axé Yemonjá Sabá,Dayvison Pereira Barbosa,Nagô,Nagô,"Iemanjá, Caboclo Olidina",1950,"Rua Azurita, 16, Alto José do Pinho",Recife,PE,52110-360,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/372_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/372_2.jpg
mapeando_axe_2010,1795,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Azantu Rumpá Tologí,André Luiz Andrade Correira,Candomblé,Jêje,"Omolu, Caboclo Boiadeiro de Angola",1998,"Rua Oitenta e Sete, 86 - Quadra 65, Maranguape I",Paulista,PE,53441-330,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2429_1.jpg
mapeando_axe_2010,1794,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Bará Agelú,Aline Souto Cavalli,Batuque,Jêje-Ijexá,Bará Agelu,1975,"Rua dos Guananás, 70, Espírito Santo",Porto Alegre,RS,91770-360,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4487_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4487_2.jpg
mapeando_axe_2010,1793,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Bará Lanã e Yansã,Michele Casemiro da Silva,Nagô,Nagô,Bará,2009,"Rua Porto Alegre, 1736, Maria Regina",Alvorada,RS,94828-580,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1858_1.jpg
mapeando_axe_2010,1792,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Centro Afro do Reino de Yansã,Vera Regina de Oliveira Borges,Batuque,Jêje-Ijexá,Iansã,1996,"Estrada Vanios Abílio dos Santos, 3036 - Zona Rural, Santo Antônio",Gravataí,RS,94170-302,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5025_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5025_2.jpg
mapeando_axe_2010,1791,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê Centro Espírita Cabocla Cristina,Luziana Paz dos Santos,Umbanda,"Umbanda / Linha Branca, Nagô",Oxum,1982,"Rua Ibitiara,524, Três Carneiros Baixo",Recife,PE,51330-240,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/494_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/494_2.jpg
mapeando_axe_2010,1790,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê D'Ialoxum,Efigênia Rosalina de Paula,Candomblé,Angola,Oxum Apará,1960,"Rua Pires da Mota, 45, Madre Gertrudes",Belo Horizonte,MG,30513-760,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5197_1.jpg
mapeando_axe_2010,1789,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê da Mãe Iansã Jêje Ijexá,Claúdia Silva do Carmo,"Umbanda, Quimbanda, Nação",Jêje-Ijexá,Iansã,1997,"Rua Continental, 275 - Parada 13, Lomba do Pinheiro",Porto Alegre,RS,91570-200,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1642_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1642_2.jpg
mapeando_axe_2010,1788,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê da Mãe Iemanjá,IVonir Prado dos Santos,"Batuque, Jêje-Ijexá","Batuque, Jêje-Ijexá","Iansã, Ogum",2005,"Acesso C, 3061, Restinga",Porto Alegre,RS,91790-130,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1616_1.jpg
mapeando_axe_2010,1787,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê da Mãe Oxum Demum e Ossanha,Isabel Fátima Centeno  Barbosa,"Umbanda, Quimbanda",Cabinda,"Oxum, Ossain",2005,"Rua Domício Gama, 217, Morada do Vale I",Gravataí,RS,94085-080,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5065_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5065_2.jpg
mapeando_axe_2010,1786,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê da Mãe Oxum Docô,Eloá Gomes Dias,Nagô,Nagô,Oxum Docô,1990,"Estrada dos Barcellos, 2338, Cascata",Porto Alegre,RS,91712-300,
mapeando_axe_2010,1785,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ile da Mãe Yemanjá e Pai Oxalá Caridade Jurema e Ogum das Matas,Denise Terezinha Soares Ferreira,Batuque,Jêje-Ijexá,Iemanjá,2005,"Rua Canários, 709 (Antiga Rua Noventa), Jardim Algarve",Alvorada,RS,94858-360,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3754_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3754_2.jpg
mapeando_axe_2010,1784,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê da Oxum,Vera Lúcia Ferreira da Costa,Nagô,"Jêje, Jurema",Maria Padilha,1980,"Avenida Nacional, 309, Peixinhos",Olinda,PE,53220-460,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1531_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1531_2.jpg
mapeando_axe_2010,1783,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Ilê das Águas de Oxum Opará,Fábio José da Silva,Candomblé,Ketu,Mestra Maria do Acais,1999,"Rua Rio Remanço, 39 - Batorel, VIla Rica",Jaboatão dos Guararapes,PE,54090-190,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5120_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5120_2.jpg
